7900;-1,1755705045849436V;-1,0cm;7,9ms
7901;-1,1653809593371558V;-1,0cm;7,901ms
7902;-1,155145406844534V;-1,0cm;7,902ms
7903;-1,1448642511891751V;-1,0cm;7,9030000000000005ms
7904;-1,1345378982535128V;-1,0cm;7,904ms
7905;-1,1241667557042676V;-1,0cm;7,905ms
7906;-1,1137512329763772V;-1,0cm;7,906000000000001ms
7907;-1,1032917412568684V;-1,0cm;7,907ms
7908;-1,0927886934685407V;-1,0cm;7,908ms
7909;-1,082242504253761V;-1,0cm;7,909ms
7910;-1,071653589957997V;-1,0cm;7,91ms
7911;-1,0610223686134665V;-1,0cm;7,9110000000000005ms
7912;-1,0503492599225965V;-1,0cm;7,912ms
7913;-1,0396346852414189V;-1,0cm;7,913ms
7914;-1,0288790675630073V;-1,0cm;7,914000000000001ms
7915;-1,0180828315007437V;-1,0cm;7,915ms
7916;-1,0072464032715174V;-1,0cm;7,916ms
7917;-0,9963702106789842V;-1,0cm;7,917ms
7918;-0,9854546830965802V;-1,0cm;7,918ms
7919;-0,9745002514506685V;-1,0cm;7,9190000000000005ms
7920;-0,963507348203429V;-1,0cm;7,92ms
7921;-0,9524764073358836V;-1,0cm;7,921ms
7922;-0,9414078643306649V;-1,0cm;7,922000000000001ms
7923;-0,9303021561549235V;-1,0cm;7,923ms
7924;-0,9191597212429768V;-1,0cm;7,924ms
7925;-0,9079809994791018V;-1,0cm;7,925ms
7926;-0,8967664321800671V;-1,0cm;7,926ms
7927;-0,8855164620778V;-1,0cm;7,9270000000000005ms
7928;-0,8742315333018699V;-1,0cm;7,928ms
7929;-0,8629120913619163V;-1,0cm;7,929ms
7930;-0,8515585831301379V;-1,0cm;7,930000000000001ms
7931;-0,8401714568236123V;-1,0cm;7,931ms
7932;-0,8287511619865623V;-1,0cm;7,932ms
7933;-0,8172981494726992V;-1,0cm;7,933ms
7934;-0,8058128714273207V;-1,0cm;7,934ms
7935;-0,7942957812695638V;-1,0cm;7,9350000000000005ms
7936;-0,7827473336744147V;-1,0cm;7,936ms
7937;-0,7711679845547972V;-1,0cm;7,937ms
7938;-0,7595581910436136V;-1,0cm;7,938ms
7939;-0,7479184114756063V;-1,0cm;7,939ms
7940;-0,7362491053693556V;-1,0cm;7,94ms
7941;-0,7245507334090984V;-1,0cm;7,941ms
7942;-0,7128237574265025V;-1,0cm;7,942ms
7943;-0,7010686403825133V;-1,0cm;7,9430000000000005ms
7944;-0,6892858463490367V;-1,0cm;7,944ms
7945;-0,6774758404905794V;-1,0cm;7,945ms
7946;-0,6656390890459774V;-1,0cm;7,946ms
7947;-0,653776059309883V;-1,0cm;7,947ms
7948;-0,6418872196144245V;-1,0cm;7,948ms
7949;-0,6299730393106092V;-1,0cm;7,949ms
7950;-0,6180339887499019V;-1,0cm;7,95ms
7951;-0,606070539265549V;-1,0cm;7,9510000000000005ms
7952;-0,5940831631540784V;-1,0cm;7,952ms
7953;-0,5820723336565462V;-1,0cm;7,953ms
7954;-0,5700385249399624V;-1,0cm;7,954ms
7955;-0,5579822120784625V;-1,0cm;7,955ms
7956;-0,5459038710346484V;-1,0cm;7,956ms
7957;-0,5338039786407567V;-1,0cm;7,957ms
7958;-0,5216830125797933V;-1,0cm;7,958ms
7959;-0,5095414513667578V;-1,0cm;7,9590000000000005ms
7960;-0,4973797743297106V;-1,0cm;7,96ms
7961;-0,48519846159080976V;-1,0cm;7,961ms
7962;-0,4729979940474519V;-1,0cm;7,962ms
7963;-0,4607788533531776V;-1,0cm;7,963ms
7964;-0,44854152189876645V;-1,0cm;7,964ms
7965;-0,4362864827930969V;-1,0cm;7,965ms
7966;-0,4240142198441149V;-1,0cm;7,966ms
7967;-0,4117252175397621V;-1,0cm;7,9670000000000005ms
7968;-0,3994199610288212V;-1,0cm;7,968ms
7969;-0,38709893610172147V;-1,0cm;7,969ms
7970;-0,374762629171458V;-1,0cm;7,97ms
7971;-0,3624115272542772V;-1,0cm;7,971ms
7972;-0,3500461179505484V;-1,0cm;7,972ms
7973;-0,3376668894254718V;-1,0cm;7,973ms
7974;-0,32527433038976505V;-1,0cm;7,974ms
7975;-0,3128689300804533V;-1,0cm;7,9750000000000005ms
7976;-0,30045117824151346V;-1,0cm;7,976ms
7977;-0,28802156510449745V;-1,0cm;7,977ms
7978;-0,27558058136927704V;-1,0cm;7,978ms
7979;-0,26312871818457373V;-1,0cm;7,979ms
7980;-0,25066646712861096V;-1,0cm;7,98ms
7981;-0,2381943201897498V;-1,0cm;7,981ms
7982;-0,2257127697469674V;-1,0cm;7,982ms
7983;-0,21322230855051758V;-1,0cm;7,9830000000000005ms
7984;-0,20072342970243537V;-1,0cm;7,984ms
7985;-0,18821662663702793V;-1,0cm;7,985ms
7986;-0,1757023931014935V;-1,0cm;7,986ms
7987;-0,16318122313631597V;-1,0cm;7,987ms
7988;-0,15065361105586V;-1,0cm;7,988ms
7989;-0,138120051428814V;-1,0cm;7,989ms
7990;-0,12558103905862286V;-1,0cm;7,99ms
7991;-0,11303706896405304V;-1,0cm;7,9910000000000005ms
7992;-0,10048863635953678V;-1,0cm;7,992ms
7993;-0,08793623663573535V;-1,0cm;7,993ms
7994;-0,0753803653398825V;-1,0cm;7,994ms
7995;-0,0628215181562637V;-1,0cm;7,995ms
7996;-0,05026019088667575V;-1,0cm;7,996ms
7997;-0,03769687943082503V;-1,0cm;7,997ms
7998;-0,02513207976670757V;-1,0cm;7,998ms
7999;-0,012566287931113933V;-1,0cm;7,9990000000000006ms
8000;-3,91886975727153e-15V;1,0cm;8,0ms
8001;0,012566287931106096V;1,0cm;8,001ms
8002;0,025132079766713944V;1,0cm;8,002ms
8003;0,03769687943081719V;1,0cm;8,003ms
8004;0,050260190886667916V;1,0cm;8,004ms
8005;0,06282151815625586V;1,0cm;8,005ms
8006;0,07538036533987467V;1,0cm;8,006ms
8007;0,08793623663572753V;1,0cm;8,007ms
8008;0,10048863635954315V;1,0cm;8,008000000000001ms
8009;0,11303706896404521V;1,0cm;8,009ms
8010;0,12558103905861503V;1,0cm;8,01ms
8011;0,13812005142882036V;1,0cm;8,011000000000001ms
8012;0,15065361105586636V;1,0cm;8,012ms
8013;0,16318122313630815V;1,0cm;8,013ms
8014;0,17570239310147154V;1,0cm;8,014ms
8015;0,18821662663703428V;1,0cm;8,015ms
8016;0,20072342970242757V;1,0cm;8,016ms
8017;0,21322230855050978V;1,0cm;8,017ms
8018;0,22571276974697374V;1,0cm;8,018ms
8019;0,238194320189742V;1,0cm;8,019ms
8020;0,2506664671286032V;1,0cm;8,02ms
8021;0,26312871818456596V;1,0cm;8,021ms
8022;0,2755805813692693V;1,0cm;8,022ms
8023;0,2880215651044897V;1,0cm;8,023ms
8024;0,3004511782415198V;1,0cm;8,024000000000001ms
8025;0,31286893008045963V;1,0cm;8,025ms
8026;0,3252743303897573V;1,0cm;8,026ms
8027;0,33766688942547807V;1,0cm;8,027000000000001ms
8028;0,3500461179505547V;1,0cm;8,028ms
8029;0,3624115272542695V;1,0cm;8,029ms
8030;0,3747626291714363V;1,0cm;8,03ms
8031;0,38709893610172774V;1,0cm;8,031ms
8032;0,3994199610288135V;1,0cm;8,032ms
8033;0,41172521753975444V;1,0cm;8,033ms
8034;0,42401421984410725V;1,0cm;8,034ms
8035;0,43628648279308924V;1,0cm;8,035ms
8036;0,4485415218987588V;1,0cm;8,036ms
8037;0,46077885335318375V;1,0cm;8,037ms
8038;0,4729979940474443V;1,0cm;8,038ms
8039;0,48519846159080215V;1,0cm;8,039ms
8040;0,49737977432971675V;1,0cm;8,040000000000001ms
8041;0,5095414513667639V;1,0cm;8,041ms
8042;0,5216830125797858V;1,0cm;8,042ms
8043;0,5338039786407629V;1,0cm;8,043000000000001ms
8044;0,5459038710346547V;1,0cm;8,044ms
8045;0,5579822120784551V;1,0cm;8,045ms
8046;0,5700385249399412V;1,0cm;8,046ms
8047;0,5820723336565523V;1,0cm;8,047ms
8048;0,594083163154071V;1,0cm;8,048ms
8049;0,6060705392655416V;1,0cm;8,049ms
8050;0,6180339887498945V;1,0cm;8,05ms
8051;0,6299730393106018V;1,0cm;8,051ms
8052;0,6418872196144171V;1,0cm;8,052ms
8053;0,653776059309889V;1,0cm;8,053ms
8054;0,6656390890459699V;1,0cm;8,054ms
8055;0,6774758404905721V;1,0cm;8,055ms
8056;0,6892858463490427V;1,0cm;8,056000000000001ms
8057;0,7010686403825191V;1,0cm;8,057ms
8058;0,7128237574264952V;1,0cm;8,058ms
8059;0,7245507334091044V;1,0cm;8,059000000000001ms
8060;0,7362491053693615V;1,0cm;8,06ms
8061;0,7479184114755991V;1,0cm;8,061ms
8062;0,7595581910435931V;1,0cm;8,062ms
8063;0,7711679845548031V;1,0cm;8,063ms
8064;0,7827473336744075V;1,0cm;8,064ms
8065;0,7942957812695566V;1,0cm;8,065ms
8066;0,8058128714273265V;1,0cm;8,066ms
8067;0,8172981494726921V;1,0cm;8,067ms
8068;0,8287511619865551V;1,0cm;8,068ms
8069;0,840171456823618V;1,0cm;8,069ms
8070;0,8515585831301437V;1,0cm;8,07ms
8071;0,8629120913619092V;1,0cm;8,071ms
8072;0,8742315333018755V;1,0cm;8,072000000000001ms
8073;0,8855164620778057V;1,0cm;8,073ms
8074;0,8967664321800601V;1,0cm;8,074ms
8075;0,9079809994790822V;1,0cm;8,075ms
8076;0,9191597212429825V;1,0cm;8,076ms
8077;0,9303021561549165V;1,0cm;8,077ms
8078;0,941407864330658V;1,0cm;8,078ms
8079;0,9524764073358767V;1,0cm;8,079ms
8080;0,9635073482034221V;1,0cm;8,08ms
8081;0,9745002514506618V;1,0cm;8,081ms
8082;0,9854546830965858V;1,0cm;8,082ms
8083;0,9963702106789775V;1,0cm;8,083ms
8084;1,0072464032715107V;1,0cm;8,084ms
8085;1,0180828315007493V;1,0cm;8,085ms
8086;1,0288790675630128V;1,0cm;8,086ms
8087;1,0396346852414122V;1,0cm;8,087ms
8088;1,050349259922602V;1,0cm;8,088000000000001ms
8089;1,061022368613472V;1,0cm;8,089ms
8090;1,0716535899579904V;1,0cm;8,09ms
8091;1,0822425042537422V;1,0cm;8,091ms
8092;1,092788693468546V;1,0cm;8,092ms
8093;1,1032917412568617V;1,0cm;8,093ms
8094;1,1137512329763708V;1,0cm;8,094ms
8095;1,1241667557042612V;1,0cm;8,095ms
8096;1,1345378982535064V;1,0cm;8,096ms
8097;1,1448642511891687V;1,0cm;8,097ms
8098;1,155145406844539V;1,0cm;8,098ms
8099;1,1653809593371496V;1,0cm;8,099ms
8100;1,1755705045849374V;1,0cm;8,1ms
8101;1,185713640322126V;1,0cm;8,101ms
8102;1,195809966115039V;1,0cm;8,102ms
8103;1,2058590833780445V;1,0cm;8,103ms
8104;1,215860595389222V;1,0cm;8,104000000000001ms
8105;1,225814107305958V;1,0cm;8,105ms
8106;1,2357192261806675V;1,0cm;8,106ms
8107;1,2455755609762176V;1,0cm;8,107ms
8108;1,2553827225813985V;1,0cm;8,108ms
8109;1,2651403238262404V;1,0cm;8,109ms
8110;1,2748479794973757V;1,0cm;8,11ms
8111;1,28450530635317V;1,0cm;8,111ms
8112;1,2941119231388838V;1,0cm;8,112ms
8113;1,3036674506017467V;1,0cm;8,113ms
8114;1,3131715115059177V;1,0cm;8,114ms
8115;1,3226237306473025V;1,0cm;8,115ms
8116;1,3320237348684962V;1,0cm;8,116ms
8117;1,3413711530734485V;1,0cm;8,117ms
8118;1,3506656162420514V;1,0cm;8,118ms
8119;1,359906757444835V;1,0cm;8,119ms
8120;1,3690942118573786V;1,0cm;8,120000000000001ms
8121;1,3782276167747027V;1,0cm;8,121ms
8122;1,38730661162561V;1,0cm;8,122ms
8123;1,39633083798694V;1,0cm;8,123ms
8124;1,4052999395976975V;1,0cm;8,124ms
8125;1,4142135623730885V;1,0cm;8,125ms
8126;1,4230713544185587V;1,0cm;8,126ms
8127;1,4318729660436647V;1,0cm;8,127ms
8128;1,4406180497758105V;1,0cm;8,128ms
8129;1,4493062603740847V;1,0cm;8,129ms
8130;1,4579372548428287V;1,0cm;8,13ms
8131;1,4665106924451201V;1,0cm;8,131ms
8132;1,4750262347163425V;1,0cm;8,132ms
8133;1,483483545477487V;1,0cm;8,133000000000001ms
8134;1,4918822908483675V;1,0cm;8,134ms
8135;1,5002221392609172V;1,0cm;8,135ms
8136;1,50850276147221V;1,0cm;8,136000000000001ms
8137;1,5167238305774409V;1,0cm;8,137ms
8138;1,5248850220228969V;1,0cm;8,138ms
8139;1,532986013618696V;1,0cm;8,139ms
8140;1,5410264855515787V;1,0cm;8,14ms
8141;1,5490061203974628V;1,0cm;8,141ms
8142;1,5569246031340371V;1,0cm;8,142ms
8143;1,5647816211531793V;1,0cm;8,143ms
8144;1,572576864273236V;1,0cm;8,144ms
8145;1,5803100247513742V;1,0cm;8,145ms
8146;1,5879807972956765V;1,0cm;8,146ms
8147;1,595588879077143V;1,0cm;8,147ms
8148;1,6031339697417495V;1,0cm;8,148ms
8149;1,6106157714222442V;1,0cm;8,149000000000001ms
8150;1,6180339887498987V;1,0cm;8,15ms
8151;1,6253883288661872V;1,0cm;8,151ms
8152;1,6326785014343708V;1,0cm;8,152000000000001ms
8153;1,639904218650903V;1,0cm;8,153ms
8154;1,6470651952568487V;1,0cm;8,154ms
8155;1,6541611485491132V;1,0cm;8,155ms
8156;1,6611917983916265V;1,0cm;8,156ms
8157;1,6681568672263392V;1,0cm;8,157ms
8158;1,675056080084276V;1,0cm;8,158ms
8159;1,6818891645963419V;1,0cm;8,159ms
8160;1,6886558510040295V;1,0cm;8,16ms
8161;1,6953558721701616V;1,0cm;8,161ms
8162;1,7019889635893897V;1,0cm;8,162ms
8163;1,7085548633985923V;1,0cm;8,163ms
8164;1,7150533123873024V;1,0cm;8,164ms
8165;1,7214840540078884V;1,0cm;8,165000000000001ms
8166;1,7278468343856677V;1,0cm;8,166ms
8167;1,7341414023289803V;1,0cm;8,167ms
8168;1,7403675093390547V;1,0cm;8,168000000000001ms
8169;1,7465249096198399V;1,0cm;8,169ms
8170;1,752613360087723V;1,0cm;8,17ms
8171;1,7586326203811045V;1,0cm;8,171ms
8172;1,7645824528699083V;1,0cm;8,172ms
8173;1,7704626226649085V;1,0cm;8,173ms
8174;1,7762728976270834V;1,0cm;8,174ms
8175;1,7820130483767396V;1,0cm;8,175ms
8176;1,7876828483025278V;1,0cm;8,176ms
8177;1,7932820735704684V;1,0cm;8,177ms
8178;1,798810503132748V;1,0cm;8,178ms
8179;1,804267918736408V;1,0cm;8,179ms
8180;1,809654104932038V;1,0cm;8,18ms
8181;1,8149688490822355V;1,0cm;8,181000000000001ms
8182;1,8202119413699895V;1,0cm;8,182ms
8183;1,8253831748070006V;1,0cm;8,183ms
8184;1,8304823452418386V;1,0cm;8,184000000000001ms
8185;1,8355092513679625V;1,0cm;8,185ms
8186;1,8404636947317379V;1,0cm;8,186ms
8187;1,8453454797402238V;1,0cm;8,187ms
8188;1,850154413668918V;1,0cm;8,188ms
8189;1,8548903066693216V;1,0cm;8,189ms
8190;1,859552971776499V;1,0cm;8,19ms
8191;1,8641422249164257V;1,0cm;8,191ms
8192;1,868657884913225V;1,0cm;8,192ms
8193;1,8730997734963828V;1,0cm;8,193ms
8194;1,8774677153077484V;1,0cm;8,194ms
8195;1,8817615379084485V;1,0cm;8,195ms
8196;1,8859810717857286V;1,0cm;8,196ms
8197;1,8901261503596114V;1,0cm;8,197000000000001ms
8198;1,8941966099894878V;1,0cm;8,198ms
8199;1,8981922899805859V;1,0cm;8,199ms
8200;1,9021130325903015V;1,0cm;8,2ms
8201;1,9059586830344384V;1,0cm;8,201ms
8202;1,9097290894932843V;1,0cm;8,202ms
8203;1,913424103117657V;1,0cm;8,203ms
8204;1,917043578034754V;1,0cm;8,204ms
8205;1,920587371353886V;1,0cm;8,205ms
8206;1,9240553431721694V;1,0cm;8,206ms
8207;1,9274473565800225V;1,0cm;8,207ms
8208;1,9307632776665489V;1,0cm;8,208ms
8209;1,934002975524869V;1,0cm;8,209ms
8210;1,9371663222572628V;1,0cm;8,21ms
8211;1,9402531929802103V;1,0cm;8,211ms
8212;1,9432634658293446V;1,0cm;8,212ms
8213;1,9461970219642548V;1,0cm;8,213000000000001ms
8214;1,949053745573154V;1,0cm;8,214ms
8215;1,9518335238774929V;1,0cm;8,215ms
8216;1,9545362471363834V;1,0cm;8,216ms
8217;1,957161808650945V;1,0cm;8,217ms
8218;1,959710104768493V;1,0cm;8,218ms
8219;1,962181034886666V;1,0cm;8,219ms
8220;1,964574501457379V;1,0cm;8,22ms
8221;1,9668904099906594V;1,0cm;8,221ms
8222;1,9691286690584096V;1,0cm;8,222ms
8223;1,9712891902979959V;1,0cm;8,223ms
8224;1,9733718884157347V;1,0cm;8,224ms
8225;1,975376681190275V;1,0cm;8,225ms
8226;1,9773034894758286V;1,0cm;8,226ms
8227;1,9791522372053014V;1,0cm;8,227ms
8228;1,9809228513933008V;1,0cm;8,228ms
8229;1,9826152621390143V;1,0cm;8,229000000000001ms
8230;1,9842294026289558V;1,0cm;8,23ms
8231;1,9857652091396265V;1,0cm;8,231ms
8232;1,9872226210400152V;1,0cm;8,232ms
8233;1,9886015807939983V;1,0cm;8,233ms
8234;1,9899020339626001V;1,0cm;8,234ms
8235;1,991123929206159V;1,0cm;8,235ms
8236;1,992267218286346V;1,0cm;8,236ms
8237;1,99333185606806V;1,0cm;8,237ms
8238;1,9943178005212274V;1,0cm;8,238ms
8239;1,9952250127224505V;1,0cm;8,239ms
8240;1,9960534568565427V;1,0cm;8,24ms
8241;1,9968031002179492V;1,0cm;8,241ms
8242;1,9974739132120354V;1,0cm;8,242ms
8243;1,9980658693562494V;1,0cm;8,243ms
8244;1,9985789452811782V;1,0cm;8,244ms
8245;1,9990131207314634V;1,0cm;8,245000000000001ms
8246;1,9993683785666V;1,0cm;8,246ms
8247;1,999644704761618V;1,0cm;8,247ms
8248;1,999842088407632V;1,0cm;8,248ms
8249;1,9999605217122742V;1,0cm;8,249ms
8250;2,0V;1,0cm;8,25ms
8251;1,9999605217122742V;1,0cm;8,251ms
8252;1,9998420884076322V;1,0cm;8,252ms
8253;1,999644704761618V;1,0cm;8,253ms
8254;1,9993683785666V;1,0cm;8,254ms
8255;1,999013120731463V;1,0cm;8,255ms
8256;1,9985789452811786V;1,0cm;8,256ms
8257;1,99806586935625V;1,0cm;8,257ms
8258;1,9974739132120347V;1,0cm;8,258000000000001ms
8259;1,99680310021795V;1,0cm;8,259ms
8260;1,9960534568565436V;1,0cm;8,26ms
8261;1,9952250127224496V;1,0cm;8,261000000000001ms
8262;1,9943178005212276V;1,0cm;8,262ms
8263;1,99333185606806V;1,0cm;8,263ms
8264;1,992267218286346V;1,0cm;8,264ms
8265;1,991123929206159V;1,0cm;8,265ms
8266;1,9899020339626001V;1,0cm;8,266ms
8267;1,9886015807939985V;1,0cm;8,267ms
8268;1,9872226210400168V;1,0cm;8,268ms
8269;1,9857652091396283V;1,0cm;8,269ms
8270;1,9842294026289578V;1,0cm;8,27ms
8271;1,9826152621390125V;1,0cm;8,271ms
8272;1,9809228513933028V;1,0cm;8,272ms
8273;1,9791522372053036V;1,0cm;8,273ms
8274;1,9773034894758266V;1,0cm;8,274000000000001ms
8275;1,9753766811902753V;1,0cm;8,275ms
8276;1,9733718884157372V;1,0cm;8,276ms
8277;1,9712891902979937V;1,0cm;8,277000000000001ms
8278;1,9691286690584098V;1,0cm;8,278ms
8279;1,9668904099906597V;1,0cm;8,279ms
8280;1,9645745014573792V;1,0cm;8,28ms
8281;1,9621810348866688V;1,0cm;8,281ms
8282;1,959710104768493V;1,0cm;8,282ms
8283;1,9571618086509452V;1,0cm;8,283ms
8284;1,9545362471363867V;1,0cm;8,284ms
8285;1,9518335238774962V;1,0cm;8,285ms
8286;1,9490537455731576V;1,0cm;8,286ms
8287;1,9461970219642517V;1,0cm;8,287ms
8288;1,9432634658293484V;1,0cm;8,288ms
8289;1,940253192980214V;1,0cm;8,289ms
8290;1,9371663222572595V;1,0cm;8,290000000000001ms
8291;1,9340029755248693V;1,0cm;8,291ms
8292;1,930763277666549V;1,0cm;8,292ms
8293;1,9274473565800152V;1,0cm;8,293000000000001ms
8294;1,9240553431721696V;1,0cm;8,294ms
8295;1,9205873713538861V;1,0cm;8,295ms
8296;1,9170435780347541V;1,0cm;8,296ms
8297;1,9134241031176615V;1,0cm;8,297ms
8298;1,9097290894932888V;1,0cm;8,298ms
8299;1,905958683034443V;1,0cm;8,299ms
8300;1,9021130325903062V;1,0cm;8,3ms
8301;1,8981922899805908V;1,0cm;8,301ms
8302;1,8941966099894927V;1,0cm;8,302ms
8303;1,8901261503596072V;1,0cm;8,303ms
8304;1,885981071785729V;1,0cm;8,304ms
8305;1,8817615379084536V;1,0cm;8,305ms
8306;1,877467715307744V;1,0cm;8,306000000000001ms
8307;1,873099773496383V;1,0cm;8,307ms
8308;1,8686578849132252V;1,0cm;8,308ms
8309;1,8641422249164208V;1,0cm;8,309000000000001ms
8310;1,8595529717765045V;1,0cm;8,31ms
8311;1,854890306669322V;1,0cm;8,311ms
8312;1,8501544136689185V;1,0cm;8,312ms
8313;1,8453454797402298V;1,0cm;8,313ms
8314;1,8404636947317439V;1,0cm;8,314ms
8315;1,8355092513679685V;1,0cm;8,315ms
8316;1,8304823452418333V;1,0cm;8,316ms
8317;1,8253831748070068V;1,0cm;8,317ms
8318;1,820211941369996V;1,0cm;8,318ms
8319;1,8149688490822298V;1,0cm;8,319ms
8320;1,8096541049320383V;1,0cm;8,32ms
8321;1,8042679187364083V;1,0cm;8,321ms
8322;1,798810503132736V;1,0cm;8,322000000000001ms
8323;1,7932820735704689V;1,0cm;8,323ms
8324;1,7876828483025282V;1,0cm;8,324ms
8325;1,78201304837674V;1,0cm;8,325ms
8326;1,7762728976270905V;1,0cm;8,326ms
8327;1,7704626226649156V;1,0cm;8,327ms
8328;1,7645824528699088V;1,0cm;8,328ms
8329;1,7586326203811118V;1,0cm;8,329ms
8330;1,7526133600877303V;1,0cm;8,33ms
8331;1,7465249096198472V;1,0cm;8,331ms
8332;1,740367509339048V;1,0cm;8,332ms
8333;1,7341414023289807V;1,0cm;8,333ms
8334;1,7278468343856754V;1,0cm;8,334ms
8335;1,7214840540078815V;1,0cm;8,335ms
8336;1,7150533123873029V;1,0cm;8,336ms
8337;1,7085548633985927V;1,0cm;8,337ms
8338;1,7019889635893828V;1,0cm;8,338000000000001ms
8339;1,6953558721701623V;1,0cm;8,339ms
8340;1,6886558510040302V;1,0cm;8,34ms
8341;1,6818891645963423V;1,0cm;8,341ms
8342;1,6750560800842842V;1,0cm;8,342ms
8343;1,6681568672263474V;1,0cm;8,343ms
8344;1,6611917983916349V;1,0cm;8,344ms
8345;1,6541611485491217V;1,0cm;8,345ms
8346;1,6470651952568574V;1,0cm;8,346ms
8347;1,6399042186509118V;1,0cm;8,347ms
8348;1,6326785014343632V;1,0cm;8,348ms
8349;1,6253883288661877V;1,0cm;8,349ms
8350;1,6180339887498993V;1,0cm;8,35ms
8351;1,6106157714222362V;1,0cm;8,351ms
8352;1,6031339697417502V;1,0cm;8,352ms
8353;1,5955888790771438V;1,0cm;8,353ms
8354;1,5879807972956685V;1,0cm;8,354000000000001ms
8355;1,5803100247513835V;1,0cm;8,355ms
8356;1,5725768642732454V;1,0cm;8,356ms
8357;1,56478162115318V;1,0cm;8,357ms
8358;1,5569246031340467V;1,0cm;8,358ms
8359;1,5490061203974725V;1,0cm;8,359ms
8360;1,5410264855515883V;1,0cm;8,36ms
8361;1,5329860136186964V;1,0cm;8,361ms
8362;1,5248850220228976V;1,0cm;8,362ms
8363;1,5167238305774506V;1,0cm;8,363ms
8364;1,508502761472201V;1,0cm;8,364ms
8365;1,5002221392609179V;1,0cm;8,365ms
8366;1,4918822908483682V;1,0cm;8,366ms
8367;1,4834835454774782V;1,0cm;8,367ms
8368;1,4750262347163432V;1,0cm;8,368ms
8369;1,4665106924451208V;1,0cm;8,369ms
8370;1,4579372548428196V;1,0cm;8,370000000000001ms
8371;1,4493062603740952V;1,0cm;8,371ms
8372;1,4406180497758212V;1,0cm;8,372ms
8373;1,4318729660436753V;1,0cm;8,373ms
8374;1,4230713544185694V;1,0cm;8,374ms
8375;1,4142135623730991V;1,0cm;8,375ms
8376;1,4052999395977082V;1,0cm;8,376ms
8377;1,3963308379869406V;1,0cm;8,377ms
8378;1,3873066116256108V;1,0cm;8,378ms
8379;1,3782276167747034V;1,0cm;8,379ms
8380;1,369094211857369V;1,0cm;8,38ms
8381;1,3599067574448358V;1,0cm;8,381ms
8382;1,350665616242052V;1,0cm;8,382ms
8383;1,3413711530734385V;1,0cm;8,383000000000001ms
8384;1,3320237348685076V;1,0cm;8,384ms
8385;1,322623730647314V;1,0cm;8,385ms
8386;1,3131715115059077V;1,0cm;8,386000000000001ms
8387;1,3036674506017583V;1,0cm;8,387ms
8388;1,2941119231388953V;1,0cm;8,388ms
8389;1,2845053063531817V;1,0cm;8,389ms
8390;1,2748479794973766V;1,0cm;8,39ms
8391;1,2651403238262522V;1,0cm;8,391ms
8392;1,2553827225814103V;1,0cm;8,392ms
8393;1,2455755609762185V;1,0cm;8,393ms
8394;1,2357192261806682V;1,0cm;8,394ms
8395;1,2258141073059587V;1,0cm;8,395ms
8396;1,2158605953892117V;1,0cm;8,396ms
8397;1,2058590833780451V;1,0cm;8,397ms
8398;1,1958099661150399V;1,0cm;8,398ms
8399;1,1857136403221153V;1,0cm;8,399000000000001ms
8400;1,1755705045849496V;1,0cm;8,4ms
8401;1,1653809593371618V;1,0cm;8,401ms
8402;1,1551454068445282V;1,0cm;8,402000000000001ms
8403;1,1448642511891813V;1,0cm;8,403ms
8404;1,134537898253519V;1,0cm;8,404ms
8405;1,1241667557042738V;1,0cm;8,405ms
8406;1,1137512329763715V;1,0cm;8,406ms
8407;1,1032917412568626V;1,0cm;8,407ms
8408;1,092788693468547V;1,0cm;8,408ms
8409;1,0822425042537431V;1,0cm;8,409ms
8410;1,0716535899579913V;1,0cm;8,41ms
8411;1,0610223686134728V;1,0cm;8,411ms
8412;1,0503492599225908V;1,0cm;8,412ms
8413;1,039634685241425V;1,0cm;8,413ms
8414;1,0288790675630137V;1,0cm;8,414ms
8415;1,018082831500738V;1,0cm;8,415000000000001ms
8416;1,0072464032715238V;1,0cm;8,416ms
8417;0,9963702106789906V;1,0cm;8,417ms
8418;0,9854546830965742V;1,0cm;8,418000000000001ms
8419;0,9745002514506625V;1,0cm;8,419ms
8420;0,9635073482034354V;1,0cm;8,42ms
8421;0,95247640733589V;1,0cm;8,421ms
8422;0,9414078643306588V;1,0cm;8,422ms
8423;0,9303021561549174V;1,0cm;8,423ms
8424;0,9191597212429834V;1,0cm;8,424ms
8425;0,9079809994790831V;1,0cm;8,425ms
8426;0,8967664321800609V;1,0cm;8,426ms
8427;0,8855164620778065V;1,0cm;8,427ms
8428;0,8742315333018637V;1,0cm;8,428ms
8429;0,8629120913619229V;1,0cm;8,429ms
8430;0,8515585831301574V;1,0cm;8,43ms
8431;0,8401714568236059V;1,0cm;8,431000000000001ms
8432;0,828751161986569V;1,0cm;8,432ms
8433;0,817298149472706V;1,0cm;8,433ms
8434;0,8058128714273144V;1,0cm;8,434000000000001ms
8435;0,7942957812695575V;1,0cm;8,435ms
8436;0,7827473336744084V;1,0cm;8,436ms
8437;0,771167984554804V;1,0cm;8,437ms
8438;0,7595581910435941V;1,0cm;8,438ms
8439;0,7479184114756V;1,0cm;8,439ms
8440;0,7362491053693624V;1,0cm;8,44ms
8441;0,7245507334090919V;1,0cm;8,441ms
8442;0,7128237574265094V;1,0cm;8,442ms
8443;0,7010686403825201V;1,0cm;8,443ms
8444;0,6892858463490302V;1,0cm;8,444ms
